year,title,artist,song_id,lyric,genre
2001,벌써 일년,브라운 아이즈,19807,"
							처음이라 그래 며칠뒤엔 괜찮아져 그 생각만으로 벌써 일년이 너와 만든 기념일마다 슬픔은 나를 찾아와 처음 사랑 고백하며 설렌 수줍음과 우리 처음 만난날 지나가고 너의 생일엔 눈물의 케이크 촛불 켜고서 축하해 I believe in you I believe in your mind 벌써 일년이 지났지만 일년뒤에도 그 일년뒤에도 널 기다려 너무 보고싶어 돌아와줘 말 못했어 널 보는 따뜻한 그의 눈빛과 니 왼손에 껴진 반지보다 빛난 니 얼굴 때문에 I believe in you I believe in your mind 다시 시작한 널 알면서 이젠 나없이 추억을 만드는 너라는걸내가 기억하는 추억은 언제나 지난 웃음과 얘기와 바램들 또 새로 만들 추억은 하나뿐 내 기다림과 눈물 속 너일뿐 I believe in you I believe in your mind 다시 시작한 널 알면서 이젠 나없이 추억을 만드는 너라는걸 I believe in you I believe in your mind 벌써 일년이 지났지만 일년뒤에도 그 일년뒤에도 널 기다려
					",R&B/Soul
2001,I Love You,포지션,89806,"
							I love you 사랑한다는 이말밖에는 해줄 말이 없네요 I love you 의미 없는 말이 되었지만 사랑해요 이제와서 무슨 소용 있겠어요 다신 볼 수 없는 이별인데 돌이킬 수 없는 걸 잘 알고 있지만 어떻게든 그대 잡아 두고 싶은걸 우-이 세상 아니라도 언젠가 우리 다시 만날텐데 눈물 한방울도 보여선 안되겠죠 사랑에 빠지게 만들었던 미소로 날 떠나요 그 미소 하나로 언제라도 그대를 찾아낼 수 있게 I love you 기억하나요 처음 그대에게 느낀 그 떨림I love you 오랜 후에서야 내게 해준 그대 그 한마디 우리사랑 안될거라 생각했죠 너무나도 아름다웠기에 돌아서려 했었던 내 앞의 그대는 꿈만같은 사랑으로 다가 왔었죠 우-이세상 아니라도 언젠가 우리 다시 만날텐데 눈물 한방울도 보여선 안되겠죠 사랑에 빠지게 만들었던 미소로 날 떠나요 그 미소 하나로 언제라도 그대를 찾아낼 수 있게 언젠가 우리 다시 만나면 약속 하나만 해요 이렇게 아프게 너무 쉽게 헤어질 사랑하진 마요 -
					",발라드
2001,미안해요,김건모,19091,"
							그대는 나만의 여인이여 보고 또 보고 싶은 나만의 사랑 그대는 나만의 등불이여 어둡고 험한 세상 밝게 비춰주네요 그대여 지금껏 그 흔한 옷한벌 못해주고 어느새 거칠은 손한번 잡아주지 못했던 무심한 나를 용서할수 있나요 미안해요 이 못난 날 만나 얼마나 맘 고생 많았는지 그 고왔던 얼굴이 많이도 변했어요 내맘이 아파요 그대는 나만의 여인이여 아직도 못다한 말 그댈 사랑해요 그대의 생일날 따뜻한 밥 한번 못 사주고 그대가 좋아한 장미꽃 한송이조차 건네지 못했던 나를 용서할수 있나요 미안해요 사는게 힘들어 모든걸 버리고 싶었지만 그대의 뜨거운 눈물이 맘에 걸려 지금껏 살아요 그대는 나만의 여인이여 아직도 못다한 말 그댈 사랑해요 
					",발라드
2001,또 한번 사랑은 가고,이기찬,32574,"
							울고 있는내 모습이 이 젠항상 나만이러는게 이젠너무 지겨워서너무 한심해서웃으며 보내보려고해봤어연습했던그 멋진 표정도준비했던이별의 말들도헤어지잔 너의한마디 말 앞에모두 잊어버린채또 난 눈물만 흘렸어난 이렇게바라보고 있고 넌 그렇게멀어져만 가고또 내 눈엔눈물이 흐르고또 한번사랑은 가고멀어지는 모습보는 일이흐르는 눈물감추는 일이너무 익숙해서많이 겪어봐서이제 난 웃는 법까지배웠어 음사랑하고도널 보냈듯이헤어지고도널 간직할게다만 한가지내가 정말 두려운 거는다시는 맘을열지 못할까봐 오난 이렇게바라보고 있고 넌 그렇게멀어져만 가고또 내 눈엔눈물이 흐르고또 한번사랑은 가고오 난 이렇게바라보고 있고 넌 그렇게멀어져만 가고또 내눈엔눈물이 흐르고또 한번 사랑은 가고또 한번 사랑은 가고
					",발라드
2001,화장을 고치고,왁스,26378,"
							우연히 날 찾아와 사랑만 남기고 간 너  하루가 지나 몇 해가 흘러도  아무 소식도 없는데 세월에 변해버린  날 보면 실망할까봐 오늘도 나는  설레이는 맘으로 화장을 다시 고치곤해  아무것도 난 해준게 없어  받기만 했을뿐 그래서 미안해  나같은 여자를 왜 사랑했는지  왜 떠나야 했는지 어떻게든  우린 다시 사랑해야 해   살다가 널 만나면  모질게 따지고 싶어 힘든 세상에  나홀로 남겨두고 왜 연락 한번 없었느냐고  아무것도 난 해준게 없어 받기만 했을뿐  그래서 미안해 나같은 여자를  왜 사랑했는지 왜 떠나야 했는지  어떻게든 우린 다시 사랑해야해  그땐 너무 어려서 몰랐던 사랑을  이제야 알겠어- 보잘것 없지만  널 위해 남겨둔 내 사랑을 받아줘  어떻게든 우린 다시 사랑해-야해   
					",발라드
2001,먼곳에서,박효신,10838,"
							지금 너는 내일을 믿고 있는지칠흙같은 밤들이 지나고아무일도 없었던 것처럼눈을뜨면 새롭게 시작되는 아침을언젠간 이렇게 될 수 있길 바랬지너의 슬픔이 모두 끝날 수 있게잊어버려 그게 너를 위한 일이라면함께 했던 우리의 약속들을나는 지금 여기 있어바로 너의 곁에 있어그렇지만 너에겐 보이지 않는것일뿐내가 너를 지켜줄게더 이상 아프지 않게이제 나를 잊어버릴 수 있게언젠간 이렇게 될 수 있길 바랬지너의 슬픔이 모두 끝날 수 있게잊어버려 그게 너를 위한 일이라면함께 했던 우리의 약속들을나는 지금 여기 있어바로 너의 곁에 있어그렇지만 너에겐 보이지 않는것일뿐내가 너를 지켜줄게더 이상 아프지 않게이제 나를 잊어버릴 수 있게나는 지금 여기 있지바로 너의 곁에 있지그렇지만 너에겐 보이지 않는것일뿐내가 너를 지켜줄게더 이상 아프지 않게이제 나를 잊어버릴 수 있게
					",발라드
2001,당신은 모르실거야 (CF - LIG 핑클편),핑클 (Fin.K.L),7712,"
							당신은 모르실 거야얼마나 사랑했는지세월이 흘러가면은그때서 뉘우칠 거야When a think about feelabout himI'm not really sureIf I want togive my heart awayIf it's love or just a game마음이 서글플 때나초라해 보일때에는이름을 불러주세요나 여기 서 있을 게요두 눈에 넘쳐 흐르는뜨거운 나의 눈물로당신의 아픈 마음을깨끗이 씻어드릴게당신은 모르실 거야얼마나 사랑했는지뒤돌아 봐 주세요당신의 사랑은 나요When a think about feelabout himI'm not really sureIf I want togive my heart awayIf it's love or just a game두 눈에 넘쳐흐르는뜨거운 나의 눈물로당신의 아픈 마음을깨끗이 씻어드릴게당신은 모르실 거야얼마나 사랑했는지뒤돌아 봐 주세요당신의 사랑은 나요당신의 사랑은 나요 
					",발라드
2001,길,god,104788,"
							내가 가는 이 길이 어디로 가는지 어디로 날 데려가는지그곳은 어딘지 알 수 없지만 알 수 없지만알 수 없지만 오늘도 난 걸어가고 있네 사람들은 길이 다 정해져 있는지 아니면 자기가 자신의 길을만들어 가는지 알 수 없지만 알 수 없지만알 수 없지만 이렇게 또 걸어가고 있네 나는 왜 이길에 서 있나 이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 무엇이 내게 정말 기쁨을 주는지 돈인지 명옌지 아니면내가 사랑하는 사람들인지알고 싶지만 알고 싶지만알고 싶지만 아직도 답을 내릴 수 없네 자신있게 나의 길이라고 말하고 싶고 그렇게 믿고 돌아보지 않고 후회도 하지 않고 걷고 싶지만 걷고 싶지만걷고 싶지만 아직도 나는 자신이 없네 나는 왜 이 길에 서 있나 이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈일까 그 꿈을 이루면 난 웃을 수 있을까 오 지금 내가어디로 어디로 가는 걸까 나는 무엇을 위해살아야 살아야만 하는가 나는 왜 이 길에 서 있나이게 정말 나의 길인가 이 길의 끝에서 내 꿈은 이뤄질까 나는 무엇을 꿈꾸는가 그건 누굴 위한 꿈일까 그 꿈을 이루면 난 웃을 수 있을까
					",발라드
2001,다시 사랑한다 말할까,김동률,111209,"
							마치 어제 만난 것처럼 잘있었냔 인사가 무색할 만큼 괜한 우려였는지 서먹한 내가 되려 어색했을까 어제 나의 전활 받고서 밤새 한숨도 못 자 엉망이라며 수줍게 웃는 얼굴 어쩌면 이렇게도 그대로일까 그땐 우리 너무 어렸었다며 지난 얘기들로 웃음짓다가 아직 혼자라는 너의 그 말에 불쑥 나도 몰래 가슴이 시려 다시 사랑한다 말할까 조금 멀리 돌아왔지만기다려왔다고 널 기다리는게나에게 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까 여전히 난 부족하지만받아주겠냐고 널 사랑하는게내삶에 전부라 어쩔 수 없다고 말야 그땐 사랑인줄 몰랐었다며 가끔 내 소식을 들을때마다 항상 미안했단 너의 그 말에 불쑥 나도 몰래 눈물이 흘러 다시 사랑한다 말할까 언젠가는 내게 돌아올운명이었다고 널 잊는다는 게 나에게 제일 힘든 일이라 생각 조차 할 수 없었다고 다시 사랑한다 말할까 좋은 친구처럼편하게 받아주겠냐고 다시 태어나도널 사랑하는게 내 삶에 이유란 말야 다시 사랑한다 말할까 조금 멀리 돌아왔지만기다려왔다고 널 기다리는게 나에겐 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까 여전히 난 부족하지만 받아주겠냐고 널 사랑하는게내삶에 전부라
					",발라드
2001,다시 사랑한다 말할까,김동률,111209,"
							마치 어제 만난 것처럼 잘있었냔 인사가 무색할 만큼 괜한 우려였는지 서먹한 내가 되려 어색했을까 어제 나의 전활 받고서 밤새 한숨도 못 자 엉망이라며 수줍게 웃는 얼굴 어쩌면 이렇게도 그대로일까 그땐 우리 너무 어렸었다며 지난 얘기들로 웃음짓다가 아직 혼자라는 너의 그 말에 불쑥 나도 몰래 가슴이 시려 다시 사랑한다 말할까 조금 멀리 돌아왔지만기다려왔다고 널 기다리는게나에게 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까 여전히 난 부족하지만받아주겠냐고 널 사랑하는게내삶에 전부라 어쩔 수 없다고 말야 그땐 사랑인줄 몰랐었다며 가끔 내 소식을 들을때마다 항상 미안했단 너의 그 말에 불쑥 나도 몰래 눈물이 흘러 다시 사랑한다 말할까 언젠가는 내게 돌아올운명이었다고 널 잊는다는 게 나에게 제일 힘든 일이라 생각 조차 할 수 없었다고 다시 사랑한다 말할까 좋은 친구처럼편하게 받아주겠냐고 다시 태어나도널 사랑하는게 내 삶에 이유란 말야 다시 사랑한다 말할까 조금 멀리 돌아왔지만기다려왔다고 널 기다리는게 나에겐 제일 쉬운 일이라 시간이 가는 줄 몰랐다고 다시 사랑한다 말할까 여전히 난 부족하지만 받아주겠냐고 널 사랑하는게내삶에 전부라
					",발라드
